438	7	1001	1002	1011	1017	1018	1	2	8	11	17	18	
439	7	1001	1002	1012	1013	1017	1	2	6	12	13	17	
440	4	1001	1004	1012	1014	1015	1	4	6	12	14	15	
441	4	1001	1005	1012	1013	1016	1	5	8	12	13	16	
442	10	1001	1002	1011	1012	1015	1	2	4	11	12	15	
443	10	1002	1003	1011	1017	1018	2	3	10	11	17	18	
444	1	1003	1004	1011	1012	1016	3	4	8	11	12	16	
445	10	1001	1004	1011	1012	1015	1	4	7	11	12	15	
446	7	1005	1006	1011	1012	1014	5	6	9	11	12	14	
447	4	1004	1007	1011	1017	1018	4	7	8	11	17	18	
448	1	1001	1002	1014	1016	1018	1	2	8	14	16	18	
449	6	1002	1003	1011	1012	1014	2	3	6	11	12	14	
450	4	1003	1007	1011	1017	1018	3	7	10	11	17	18	
451	5	1002	1007	1011	1012	1013	2	7	10	11	12	13	
452	6	1003	1004	1011	1012	1014	3	4	6	11	12	14	
453	5	1002	1003	1011	1012	1018	2	3	4	11	12	18	
454	7	1003	1004	1011	1013	1016	3	4	10	11	13	16	
455	4	1001	1006	1014	1016	1018	1	6	8	14	16	18	
456	4	1004	1006	1011	1016	1017	4	6	10	11	16	17	
457	8	1001	1002	1011	1012	1014	1	2	8	11	12	14	
458	5	1001	1005	1012	1015	1016	1	5	7	12	15	16	
459	9	1001	1002	1012	1013	1014	1	2	6	12	13	14	
460	8	1005	1007	1015	1016	1017	5	7	9	15	16	17	
461	4	1002	1003	1014	1017	1018	2	3	5	14	17	18	
462	8	1001	1004	1014	1017	1018	1	4	7	14	17	18	
463	8	1002	1003	1015	1017	1018	2	3	5	15	17	18	
464	1	1002	1005	1011	1013	1016	2	5	7	11	13	16	
465	2	1001	1004	1012	1013	1017	1	4	6	12	13	17	
466	2	1001	1005	1011	1012	1016	1	5	10	11	12	16	
467	3	1001	1003	1011	1013	1018	1	3	7	11	13	18	
468	6	1001	1006	1011	1016	1017	1	6	7	11	16	17	
469	6	1004	1007	1015	1016	1017	4	7	8	15	16	17	
470	6	1001	1003	1013	1015	1018	1	3	5	13	15	18	
471	5	1001	1002	1013	1017	1018	1	2	4	13	17	18	
472	1	1003	1007	1012	1013	1017	3	7	10	12	13	17	
473	6	1004	1006	1013	1016	1017	4	6	7	13	16	17	
474	1	1001	1005	1011	1014	1017	1	5	9	11	14	17	
475	8	1003	1005	1011	1016	1018	3	5	6	11	16	18	
476	5	1004	1007	1011	1015	1018	4	7	8	11	15	18	
477	6	1002	1004	1012	1014	1015	2	4	10	12	14	15	
478	7	1003	1004	1011	1014	1016	3	4	9	11	14	16	
479	8	1001	1003	1011	1015	1018	1	3	7	11	15	18	
480	1	1001	1003	1011	1012	1015	1	3	10	11	12	15	
481	10	1002	1004	1016	1017	1018	2	4	7	16	17	18	
482	2	1006	1007	1013	1017	1018	6	7	8	13	17	18	
483	2	1001	1002	1011	1012	1018	1	2	7	11	12	18	
484	6	1002	1007	1013	1014	1018	2	7	8	13	14	18	
485	6	1001	1004	1011	1015	1018	1	4	7	11	15	18	
486	7	1002	1007	1011	1016	1018	2	7	9	11	16	18	
487	3	1003	1004	1011	1015	1018	3	4	9	11	15	18	
488	2	1005	1006	1012	1016	1018	5	6	9	12	16	18	
489	2	1005	1006	1012	1016	1018	5	6	9	12	16	18	
490	2	1001	1002	1012	1013	1017	1	2	4	12	13	17	
491	2	1002	1007	1014	1016	1018	2	7	9	14	16	18	
492	4	1001	1006	1012	1013	1014	1	6	9	12	13	14	
493	5	1002	1003	1011	1016	1017	2	3	6	11	16	17	
494	2	1001	1003	1016	1017	1018	1	3	6	16	17	18	
495	10	1001	1005	1012	1014	1015	1	5	7	12	14	15	
496	5	1001	1005	1012	1015	1017	1	5	9	12	15	17	
497	4	1001	1003	1011	1017	1018	1	3	10	11	17	18	
498	3	1003	1006	1011	1014	1017	3	6	8	11	14	17	
499	2	1003	1007	1011	1017	1018	3	7	9	11	17	18	
500	2	1001	1004	1011	1012	1016	1	4	5	11	12	16	
501	10	1002	1003	1011	1012	1015	2	3	5	11	12	15	
502	2	1002	1004	1011	1013	1017	2	4	7	11	13	17	
503	7	1002	1007	1016	1017	1018	2	7	8	16	17	18	
504	2	1003	1007	1013	1015	1018	3	7	8	13	15	18	
505	1	1001	1002	1015	1016	1017	1	2	3	15	16	17	
506	5	1001	1006	1014	1017	1018	1	6	9	14	17	18	
507	1	1004	1007	1011	1012	1018	4	7	10	11	12	18	
508	1	1001	1007	1014	1017	1018	1	7	9	14	17	18	
509	10	1002	1004	1011	1015	1016	2	4	7	11	15	16	
510	2	1001	1002	1013	1014	1015	1	2	10	13	14	15	
511	5	1001	1006	1011	1014	1018	1	6	7	11	14	18	
512	7	1003	1007	1015	1016	1018	3	7	9	15	16	18	
513	8	1001	1005	1012	1014	1017	1	5	8	12	14	17	
514	7	1001	1002	1011	1012	1017	1	2	8	11	12	17	
515	2	1005	1006	1013	1015	1017	5	6	10	13	15	17	
516	6	1002	1005	1015	1017	1018	2	5	7	15	17	18	
517	1	1001	1003	1011	1012	1017	1	3	4	11	12	17	
518	7	1001	1002	1011	1012	1016	1	2	4	11	12	16	
519	9	1005	1006	1011	1012	1014	5	6	7	11	12	14	
520	6	1004	1007	1012	1014	1016	4	7	10	12	14	16	
521	7	1003	1005	1012	1016	1017	3	5	6	12	16	17	
522	10	1003	1004	1014	1015	1017	3	4	5	14	15	17	
523	1	1002	1003	1011	1012	1015	2	3	8	11	12	15	
524	3	1003	1004	1011	1017	1018	3	4	7	11	17	18	
525	2	1003	1005	1011	1016	1017	3	5	6	11	16	17	
526	3	1004	1007	1015	1016	1017	4	7	8	15	16	17	
527	8	1004	1006	1015	1016	1017	4	6	9	15	16	17	
528	1	1001	1002	1011	1012	1016	1	2	3	11	12	16	
529	9	1003	1005	1011	1016	1017	3	5	10	11	16	17	
530	1	1002	1007	1012	1016	1017	2	7	9	12	16	17	
531	4	1001	1004	1011	1012	1018	1	4	8	11	12	18	
532	10	1001	1003	1014	1017	1018	1	3	7	14	17	18	
533	8	1002	1004	1012	1013	1017	2	4	6	12	13	17	
534	9	1001	1004	1011	1016	1017	1	4	6	11	16	17	
535	9	1002	1004	1011	1014	1017	2	4	9	11	14	17	
536	1	1001	1002	1011	1012	1016	1	2	6	11	12	16	
537	3	1002	1003	1011	1012	1018	2	3	10	11	12	18	
538	10	1001	1002	1011	1017	1018	1	2	6	11	17	18	
539	6	1001	1007	1014	1016	1018	1	7	8	14	16	18	
540	3	1001	1002	1012	1013	1015	1	2	6	12	13	15	
541	5	1001	1003	1015	1016	1018	1	3	8	15	16	18	
542	10	1002	1005	1011	1013	1015	2	5	7	11	13	15	
543	7	1002	1004	1015	1017	1018	2	4	10	15	17	18	
544	2	1003	1004	1012	1014	1016	3	4	5	12	14	16	
545	5	1001	1005	1012	1014	1018	1	5	9	12	14	18	
546	10	1001	1002	1011	1013	1018	1	2	6	11	13	18	
547	7	1001	1002	1011	1015	1017	1	2	9	11	15	17	
548	6	1002	1003	1012	1013	1014	2	3	8	12	13	14	
549	2	1002	1003	1016	1017	1018	2	3	10	16	17	18	
550	6	1001	1004	1011	1012	1016	1	4	5	11	12	16	
551	5	1002	1004	1011	1012	1013	2	4	6	11	12	13	
552	7	1004	1007	1012	1014	1017	4	7	9	12	14	17	
553	5	1001	1002	1011	1012	1018	1	2	8	11	12	18	
554	7	1002	1007	1013	1014	1016	2	7	10	13	14	16	
555	9	1002	1004	1012	1015	1016	2	4	8	12	15	16	
556	5	1002	1003	1013	1014	1015	2	3	6	13	14	15	
557	10	1001	1005	1014	1016	1017	1	5	7	14	16	17	
558	2	1003	1006	1011	1017	1018	3	6	9	11	17	18	
559	7	1002	1003	1016	1017	1018	2	3	4	16	17	18	
560	6	1003	1004	1012	1016	1018	3	4	6	12	16	18	
561	9	1001	1002	1011	1014	1016	1	2	5	11	14	16	
562	10	1001	1005	1012	1015	1018	1	5	10	12	15	18	
563	5	1001	1003	1011	1014	1015	1	3	9	11	14	15	
564	7	1004	1005	1011	1014	1018	4	5	9	11	14	18	
565	6	1001	1002	1011	1016	1018	1	2	5	11	16	18	
566	1	1001	1002	1011	1013	1015	1	2	7	11	13	15	
567	8	1004	1007	1015	1016	1017	4	7	9	15	16	17	
568	2	1001	1004	1013	1014	1016	1	4	7	13	14	16	
569	10	1001	1002	1013	1015	1018	1	2	9	13	15	18	
570	2	1002	1003	1012	1015	1016	2	3	4	12	15	16	
571	8	1002	1004	1012	1014	1018	2	4	7	12	14	18	
572	1	1001	1006	1014	1016	1018	1	6	7	14	16	18	
573	9	1003	1006	1011	1013	1016	3	6	10	11	13	16	
574	5	1002	1003	1012	1015	1017	2	3	10	12	15	17	
575	3	1002	1006	1013	1015	1018	2	6	8	13	15	18	
576	7	1005	1006	1014	1017	1018	5	6	7	14	17	18	
577	2	1003	1005	1011	1012	1015	3	5	6	11	12	15	
578	10	1001	1003	1012	1014	1018	1	3	5	12	14	18	
579	2	1002	1005	1016	1017	1018	2	5	6	16	17	18	
580	6	1002	1004	1011	1012	1013	2	4	7	11	12	13	
581	2	1003	1005	1013	1014	1017	3	5	7	13	14	17	
582	8	1001	1002	1014	1017	1018	1	2	10	14	17	18	
583	10	1001	1005	1012	1016	1018	1	5	9	12	16	18	
584	4	1001	1002	1013	1016	1017	1	2	3	13	16	17	
585	10	1001	1003	1011	1012	1015	1	3	9	11	12	15	
586	9	1003	1006	1013	1017	1018	3	6	8	13	17	18	
587	7	1001	1002	1015	1017	1018	1	2	5	15	17	18	
588	7	1002	1007	1011	1016	1018	2	7	9	11	16	18	
589	6	1006	1007	1011	1016	1018	6	7	10	11	16	18	
590	9	1001	1002	1014	1015	1018	1	2	7	14	15	18	
591	10	1003	1006	1013	1015	1018	3	6	8	13	15	18	
592	1	1002	1003	1011	1012	1015	2	3	10	11	12	15	
593	5	1001	1005	1011	1012	1016	1	5	9	11	12	16	
594	9	1003	1004	1011	1012	1018	3	4	10	11	12	18	
595	5	1002	1004	1012	1015	1016	2	4	6	12	15	16	
596	6	1001	1005	1014	1015	1016	1	5	9	14	15	16	
597	8	1003	1006	1016	1017	1018	3	6	9	16	17	18	
598	5	1002	1007	1011	1012	1014	2	7	10	11	12	14	
599	5	1001	1002	1016	1017	1018	1	2	6	16	17	18	
600	5	1001	1002	1011	1013	1014	1	2	6	11	13	14	
601	2	1001	1002	1012	1015	1017	1	2	7	12	15	17	
602	9	1001	1007	1012	1013	1018	1	7	9	12	13	18	
603	9	1001	1002	1014	1015	1018	1	2	9	14	15	18	
604	5	1001	1002	1011	1015	1016	1	2	10	11	15	16	
605	2	1001	1003	1012	1016	1018	1	3	9	12	16	18	
606	2	1001	1002	1012	1015	1016	1	2	4	12	15	16	
607	6	1002	1005	1014	1016	1017	2	5	10	14	16	17	
608	10	1003	1007	1015	1017	1018	3	7	8	15	17	18	
609	1	1003	1006	1012	1014	1017	3	6	10	12	14	17	
610	5	1001	1002	1012	1016	1017	1	2	4	12	16	17	
611	5	1001	1007	1012	1014	1017	1	7	9	12	14	17	
612	1	1001	1006	1011	1015	1016	1	6	7	11	15	16	
613	1	1001	1002	1014	1015	1016	1	2	10	14	15	16	
614	8	1002	1004	1011	1013	1014	2	4	7	11	13	14	
615	3	1001	1003	1013	1015	1016	1	3	6	13	15	16	
616	10	1001	1004	1011	1012	1015	1	4	7	11	12	15	
617	5	1002	1007	1011	1013	1017	2	7	9	11	13	17	
618	7	1003	1006	1012	1013	1016	3	6	7	12	13	16	
619	6	1003	1005	1011	1012	1014	3	5	6	11	12	14	
620	2	1003	1007	1011	1013	1018	3	7	9	11	13	18	
621	4	1002	1005	1014	1015	1017	2	5	8	14	15	17	
622	5	1003	1004	1013	1015	1017	3	4	10	13	15	17	
623	2	1005	1006	1012	1017	1018	5	6	10	12	17	18	
624	1	1001	1002	1012	1016	1017	1	2	6	12	16	17	
625	4	1006	1007	1013	1014	1018	6	7	10	13	14	18	
626	8	1001	1002	1012	1014	1016	1	2	8	12	14	16	
627	8	1001	1003	1011	1012	1014	1	3	4	11	12	14	
628	5	1003	1005	1011	1012	1013	3	5	8	11	12	13	
629	5	1001	1003	1014	1017	1018	1	3	9	14	17	18	
630	3	1002	1007	1016	1017	1018	2	7	9	16	17	18	
631	3	1001	1002	1011	1014	1018	1	2	6	11	14	18	
632	8	1004	1005	1011	1013	1018	4	5	10	11	13	18	
633	7	1002	1003	1013	1014	1017	2	3	8	13	14	17	
634	4	1002	1005	1014	1017	1018	2	5	6	14	17	18	
635	1	1003	1004	1012	1017	1018	3	4	9	12	17	18	
636	8	1001	1002	1015	1016	1018	1	2	7	15	16	18	
637	8	1001	1003	1012	1013	1015	1	3	5	12	13	15	
638	10	1002	1006	1013	1017	1018	2	6	7	13	17	18	
639	6	1002	1007	1012	1016	1017	2	7	8	12	16	17	
640	8	1005	1007	1012	1015	1018	5	7	9	12	15	18	
641	5	1001	1002	1012	1014	1018	1	2	10	12	14	18	
642	2	1001	1006	1013	1016	1018	1	6	10	13	16	18	
643	2	1001	1004	1011	1012	1016	1	4	9	11	12	16	
644	3	1002	1003	1014	1015	1018	2	3	4	14	15	18	
645	4	1003	1006	1011	1013	1018	3	6	10	11	13	18	
646	4	1003	1006	1013	1014	1018	3	6	8	13	14	18	
647	2	1001	1003	1012	1014	1017	1	3	6	12	14	17	
648	3	1006	1007	1012	1013	1017	6	7	10	12	13	17	
649	3	1001	1002	1011	1012	1016	1	2	9	11	12	16	
650	3	1002	1005	1012	1015	1018	2	5	10	12	15	18	
651	3	1003	1005	1012	1015	1017	3	5	6	12	15	17	
652	8	1001	1002	1013	1014	1017	1	2	10	13	14	17	
653	3	1001	1002	1011	1012	1017	1	2	9	11	12	17	
654	9	1001	1004	1011	1017	1018	1	4	6	11	17	18	
655	4	1001	1002	1014	1017	1018	1	2	8	14	17	18	
656	1	1003	1004	1012	1014	1017	3	4	10	12	14	17	
657	9	1003	1006	1011	1012	1013	3	6	10	11	12	13	
658	7	1001	1004	1015	1016	1017	1	4	7	15	16	17	
659	2	1001	1002	1012	1014	1017	1	2	4	12	14	17	
660	5	1001	1005	1016	1017	1018	1	5	7	16	17	18	
661	4	1001	1002	1011	1013	1018	1	2	10	11	13	18	
662	1	1001	1003	1013	1017	1018	1	3	9	13	17	18	
663	2	1001	1003	1011	1012	1015	1	3	4	11	12	15	
664	5	1001	1002	1011	1016	1018	1	2	7	11	16	18	
665	2	1003	1007	1011	1013	1016	3	7	8	11	13	16	
666	9	1001	1004	1011	1012	1013	1	4	5	11	12	13	
667	4	1004	1005	1011	1014	1015	4	5	9	11	14	15	
668	7	1004	1005	1015	1016	1017	4	5	6	15	16	17	
669	5	1006	1007	1011	1017	1018	6	7	10	11	17	18	
670	5	1003	1005	1012	1013	1015	3	5	7	12	13	15	
671	2	1004	1005	1014	1017	1018	4	5	10	14	17	18	
672	2	1001	1007	1011	1014	1015	1	7	9	11	14	15	
673	2	1002	1005	1013	1015	1017	2	5	6	13	15	17	
674	8	1001	1002	1013	1017	1018	1	2	9	13	17	18	
675	5	1002	1005	1011	1012	1017	2	5	7	11	12	17	
676	7	1005	1006	1011	1012	1016	5	6	7	11	12	16	
677	7	1003	1007	1011	1014	1016	3	7	8	11	14	16	
678	1	1001	1003	1013	1014	1015	1	3	7	13	14	15	
679	3	1001	1002	1011	1013	1017	1	2	4	11	13	17	
680	4	1002	1003	1011	1013	1016	2	3	6	11	13	16	
681	9	1002	1004	1011	1015	1016	2	4	9	11	15	16	
682	3	1003	1006	1013	1016	1018	3	6	9	13	16	18	
683	9	1004	1005	1012	1016	1017	4	5	6	12	16	17	
684	6	1003	1004	1011	1016	1017	3	4	5	11	16	17	
685	7	1002	1003	1016	1017	1018	2	3	8	16	17	18	
686	6	1003	1006	1015	1017	1018	3	6	8	15	17	18	
687	3	1001	1002	1012	1015	1016	1	2	8	12	15	16	
688	1	1003	1004	1011	1013	1015	3	4	8	11	13	15	
689	2	1003	1004	1011	1012	1016	3	4	10	11	12	16	
690	1	1001	1007	1012	1014	1018	1	7	9	12	14	18	
691	10	1002	1003	1013	1017	1018	2	3	5	13	17	18	
692	4	1002	1003	1013	1015	1016	2	3	5	13	15	16	
693	3	1001	1002	1011	1014	1017	1	2	4	11	14	17	
694	7	1001	1004	1013	1016	1018	1	4	9	13	16	18	
695	8	1006	1007	1012	1013	1014	6	7	10	12	13	14	
696	8	1001	1002	1011	1012	1014	1	2	10	11	12	14	
697	6	1002	1006	1012	1013	1016	2	6	8	12	13	16	
698	8	1004	1005	1011	1015	1017	4	5	9	11	15	17	
699	10	1001	1006	1011	1016	1017	1	6	9	11	16	17	
700	2	1002	1003	1012	1013	1015	2	3	5	12	13	15	
701	7	1002	1004	1012	1013	1018	2	4	5	12	13	18	
702	5	1005	1007	1014	1015	1018	5	7	8	14	15	18	
703	5	1002	1005	1013	1014	1015	2	5	8	13	14	15	
704	6	1001	1002	1012	1013	1018	1	2	10	12	13	18	
705	7	1004	1006	1011	1014	1015	4	6	9	11	14	15	
706	6	1001	1002	1011	1012	1018	1	2	9	11	12	18	
707	8	1005	1007	1011	1012	1017	5	7	10	11	12	17	
708	10	1003	1004	1011	1014	1016	3	4	9	11	14	16	
709	10	1004	1006	1011	1012	1014	4	6	9	11	12	14	
710	10	1001	1006	1012	1016	1018	1	6	9	12	16	18	
711	9	1001	1003	1014	1017	1018	1	3	9	14	17	18	
712	1	1001	1002	1011	1017	1018	1	2	9	11	17	18	
713	4	1003	1005	1011	1012	1018	3	5	7	11	12	18	
714	4	1001	1002	1012	1015	1018	1	2	9	12	15	18	
715	1	1001	1003	1012	1015	1016	1	3	10	12	15	16	
716	7	1004	1006	1016	1017	1018	4	6	9	16	17	18	
717	6	1003	1004	1015	1017	1018	3	4	5	15	17	18	
718	4	1002	1003	1015	1016	1018	2	3	8	15	16	18	
719	5	1003	1004	1013	1014	1017	3	4	5	13	14	17	
720	5	1001	1002	1011	1013	1014	1	2	7	11	13	14	
721	2	1003	1004	1012	1017	1018	3	4	6	12	17	18	
722	3	1004	1006	1012	1017	1018	4	6	7	12	17	18	
723	3	1001	1002	1012	1016	1018	1	2	3	12	16	18	
724	4	1001	1002	1011	1012	1013	1	2	8	11	12	13	
725	5	1005	1007	1011	1012	1015	5	7	8	11	12	15	
726	1	1001	1005	1011	1012	1014	1	5	10	11	12	14	
727	10	1001	1002	1011	1012	1014	1	2	8	11	12	14	
728	10	1002	1005	1011	1013	1015	2	5	8	11	13	15	
729	3	1001	1007	1011	1014	1016	1	7	8	11	14	16	
730	1	1004	1006	1011	1012	1016	4	6	10	11	12	16	
731	2	1005	1006	1011	1012	1018	5	6	10	11	12	18	
732	4	1001	1003	1015	1016	1017	1	3	6	15	16	17	
733	2	1004	1005	1012	1015	1016	4	5	6	12	15	16	
734	1	1005	1007	1016	1017	1018	5	7	10	16	17	18	
735	4	1001	1002	1011	1015	1018	1	2	3	11	15	18	
736	2	1001	1005	1014	1017	1018	1	5	7	14	17	18	
737	9	1005	1007	1013	1015	1018	5	7	9	13	15	18	
738	9	1003	1004	1013	1015	1018	3	4	8	13	15	18	
739	7	1006	1007	1013	1017	1018	6	7	9	13	17	18	
740	1	1002	1003	1011	1012	1015	2	3	10	11	12	15	
741	8	1002	1006	1011	1012	1017	2	6	10	11	12	17	
742	2	1001	1002	1011	1017	1018	1	2	3	11	17	18	
743	10	1001	1004	1011	1015	1017	1	4	9	11	15	17	
744	4	1001	1003	1011	1012	1014	1	3	4	11	12	14	
745	2	1001	1003	1014	1015	1018	1	3	5	14	15	18	
746	8	1003	1006	1012	1013	1014	3	6	9	12	13	14	
747	10	1001	1002	1012	1017	1018	1	2	10	12	17	18	
748	5	1002	1003	1013	1014	1015	2	3	6	13	14	15	
749	1	1001	1002	1016	1017	1018	1	2	3	16	17	18	
750	8	1002	1003	1014	1015	1018	2	3	9	14	15	18	
751	9	1003	1005	1012	1013	1017	3	5	9	12	13	17	
752	2	1001	1003	1015	1017	1018	1	3	6	15	17	18	
753	7	1001	1002	1012	1016	1017	1	2	7	12	16	17	
754	3	1001	1003	1013	1017	1018	1	3	7	13	17	18	
755	2	1002	1003	1011	1015	1018	2	3	8	11	15	18	
756	10	1002	1006	1015	1016	1017	2	6	10	15	16	17	
757	2	1003	1007	1012	1015	1018	3	7	8	12	15	18	
758	10	1001	1002	1012	1017	1018	1	2	7	12	17	18	
759	3	1001	1002	1012	1013	1014	1	2	3	12	13	14	
760	3	1001	1003	1012	1013	1016	1	3	4	12	13	16	
761	9	1002	1004	1013	1016	1018	2	4	8	13	16	18	
762	6	1004	1006	1011	1015	1018	4	6	10	11	15	18	
763	2	1003	1007	1013	1016	1017	3	7	9	13	16	17	
764	1	1001	1002	1011	1013	1018	1	2	9	11	13	18	
765	8	1002	1004	1016	1017	1018	2	4	7	16	17	18	
766	6	1002	1004	1011	1015	1018	2	4	9	11	15	18	
767	2	1001	1003	1014	1017	1018	1	3	9	14	17	18	
768	1	1002	1006	1011	1015	1016	2	6	9	11	15	16	
769	6	1002	1003	1011	1012	1017	2	3	9	11	12	17	
770	5	1006	1007	1011	1014	1018	6	7	9	11	14	18	
771	8	1001	1002	1011	1015	1017	1	2	8	11	15	17	
772	4	1002	1007	1013	1014	1017	2	7	9	13	14	17	
773	6	1001	1003	1015	1016	1018	1	3	7	15	16	18	
774	9	1002	1004	1011	1013	1015	2	4	10	11	13	15	
775	8	1002	1006	1011	1014	1018	2	6	9	11	14	18	
776	6	1001	1003	1015	1017	1018	1	3	7	15	17	18	
777	1	1002	1004	1011	1015	1018	2	4	5	11	15	18	
778	2	1005	1007	1013	1015	1018	5	7	10	13	15	18	
779	5	1002	1006	1011	1012	1014	2	6	10	11	12	14	
780	9	1002	1004	1013	1014	1016	2	4	6	13	14	16	
781	4	1001	1003	1012	1013	1014	1	3	5	12	13	14	
782	2	1003	1004	1012	1015	1017	3	4	10	12	15	17	
783	6	1006	1007	1011	1012	1016	6	7	8	11	12	16	
784	2	1002	1005	1012	1013	1014	2	5	8	12	13	14	
785	4	1001	1002	1012	1013	1014	1	2	7	12	13	14	
786	5	1003	1005	1014	1015	1016	3	5	8	14	15	16	
787	3	1003	1004	1011	1013	1018	3	4	6	11	13	18	
788	7	1004	1005	1011	1012	1015	4	5	8	11	12	15	
789	6	1002	1005	1014	1016	1018	2	5	8	14	16	18	
790	6	1001	1002	1013	1015	1018	1	2	9	13	15	18	
791	7	1004	1006	1012	1013	1016	4	6	7	12	13	16	
792	2	1003	1005	1012	1014	1017	3	5	9	12	14	17	
793	4	1003	1007	1012	1013	1014	3	7	8	12	13	14	
794	9	1001	1003	1011	1015	1018	1	3	5	11	15	18	
795	5	1001	1002	1012	1015	1018	1	2	3	12	15	18	
796	8	1001	1002	1015	1017	1018	1	2	10	15	17	18	
797	8	1005	1006	1012	1017	1018	5	6	10	12	17	18	
798	6	1002	1006	1011	1012	1013	2	6	7	11	12	13	
799	6	1002	1005	1011	1013	1017	2	5	8	11	13	17	
800	9	1005	1007	1012	1013	1017	5	7	10	12	13	17	
801	7	1001	1002	1012	1013	1016	1	2	5	12	13	16	
802	7	1001	1007	1011	1012	1013	1	7	9	11	12	13	
803	9	1002	1003	1011	1012	1014	2	3	6	11	12	14	
804	9	1002	1004	1012	1015	1017	2	4	5	12	15	17	
805	2	1001	1003	1011	1013	1014	1	3	8	11	13	14	
806	6	1001	1004	1014	1015	1018	1	4	7	14	15	18	
807	2	1001	1007	1012	1016	1017	1	7	10	12	16	17	
808	3	1003	1007	1013	1015	1017	3	7	8	13	15	17	
809	2	1001	1004	1014	1015	1016	1	4	9	14	15	16	
810	7	1003	1004	1013	1014	1018	3	4	7	13	14	18	
811	3	1001	1007	1014	1017	1018	1	7	8	14	17	18	
812	10	1001	1004	1011	1012	1014	1	4	5	11	12	14	
813	1	1001	1004	1011	1012	1017	1	4	8	11	12	17	
814	10	1001	1004	1012	1013	1017	1	4	6	12	13	17	
815	2	1002	1007	1014	1015	1016	2	7	9	14	15	16	
816	1	1002	1007	1014	1015	1017	2	7	8	14	15	17	
817	9	1002	1005	1012	1015	1016	2	5	7	12	15	16	
818	7	1002	1005	1014	1017	1018	2	5	10	14	17	18	
819	8	1002	1006	1013	1014	1017	2	6	8	13	14	17	
820	6	1004	1006	1015	1017	1018	4	6	10	15	17	18	
821	5	1002	1004	1015	1017	1018	2	4	9	15	17	18	
822	3	1002	1006	1011	1016	1017	2	6	9	11	16	17	
823	4	1001	1005	1011	1013	1018	1	5	10	11	13	18	
824	6	1001	1007	1013	1015	1018	1	7	10	13	15	18	
825	8	1001	1004	1011	1014	1018	1	4	10	11	14	18	
826	10	1003	1005	1015	1016	1017	3	5	10	15	16	17	
827	7	1003	1005	1012	1013	1015	3	5	10	12	13	15	
828	3	1002	1003	1016	1017	1018	2	3	5	16	17	18	
829	3	1002	1007	1012	1015	1017	2	7	10	12	15	17	
830	10	1001	1004	1011	1015	1016	1	4	9	11	15	16	
831	7	1004	1006	1015	1016	1018	4	6	9	15	16	18	
832	6	1001	1002	1014	1015	1018	1	2	4	14	15	18	
833	5	1001	1006	1011	1013	1014	1	6	9	11	13	14	
834	9	1001	1003	1016	1017	1018	1	3	10	16	17	18	
835	1	1001	1002	1011	1016	1017	1	2	5	11	16	17	
836	2	1002	1006	1014	1015	1018	2	6	10	14	15	18	
837	6	1001	1002	1012	1017	1018	1	2	8	12	17	18	
838	6	1001	1005	1012	1015	1018	1	5	8	12	15	18	
839	2	1001	1003	1015	1017	1018	1	3	7	15	17	18	
840	6	1001	1004	1014	1016	1017	1	4	9	14	16	17	
841	10	1002	1004	1013	1015	1016	2	4	7	13	15	16	
842	1	1003	1004	1013	1015	1018	3	4	7	13	15	18	
843	3	1004	1006	1011	1013	1014	4	6	9	11	13	14	
844	7	1005	1007	1013	1016	1017	5	7	9	13	16	17	
845	1	1001	1002	1011	1012	1018	1	2	7	11	12	18	
846	5	1002	1003	1014	1015	1018	2	3	8	14	15	18	
847	8	1001	1002	1011	1017	1018	1	2	5	11	17	18	
848	1	1001	1002	1011	1013	1014	1	2	7	11	13	14	
849	8	1001	1003	1013	1016	1017	1	3	4	13	16	17	
850	4	1001	1003	1012	1013	1017	1	3	5	12	13	17	
851	9	1006	1007	1012	1014	1018	6	7	9	12	14	18	
852	9	1005	1007	1011	1015	1017	5	7	8	11	15	17	
853	1	1003	1005	1014	1017	1018	3	5	10	14	17	18	
854	9	1001	1003	1012	1013	1018	1	3	5	12	13	18	
855	7	1003	1007	1012	1013	1014	3	7	8	12	13	14	
856	1	1003	1004	1013	1014	1018	3	4	7	13	14	18	
857	3	1003	1004	1011	1014	1017	3	4	10	11	14	17	
858	10	1001	1003	1012	1016	1018	1	3	8	12	16	18	
859	9	1003	1005	1012	1014	1017	3	5	7	12	14	17	
860	7	1002	1006	1011	1012	1013	2	6	7	11	12	13	
861	8	1002	1003	1015	1017	1018	2	3	10	15	17	18	
862	5	1002	1003	1011	1012	1017	2	3	5	11	12	17	
863	2	1001	1004	1016	1017	1018	1	4	10	16	17	18	
864	10	1001	1003	1012	1015	1017	1	3	4	12	15	17	
865	8	1003	1005	1013	1014	1015	3	5	7	13	14	15	
866	4	1004	1007	1012	1015	1017	4	7	10	12	15	17	
867	8	1001	1003	1011	1013	1017	1	3	5	11	13	17	
868	8	1002	1004	1012	1015	1016	2	4	8	12	15	16	
869	9	1001	1002	1011	1012	1013	1	2	5	11	12	13	
870	9	1001	1005	1014	1017	1018	1	5	9	14	17	18	
871	10	1005	1007	1015	1017	1018	5	7	9	15	17	18	
872	8	1001	1002	1011	1015	1018	1	2	4	11	15	18	
873	4	1001	1005	1014	1017	1018	1	5	6	14	17	18	
874	5	1003	1005	1011	1014	1016	3	5	10	11	14	16	
